City Name,Zone Name,Ward Name,Number of Poles,No. of poles of LED Bulbs,No. of poles with conventional / non LED Lights,Total length of roads (in km),Number of street lights / poles per km of road,Total no. of streets,No. of streets with adequate street lighting facilties,Population
Bhopal,All,All,20000,20000,NA,NA,NA,NA,NA,18
