City Name,Zone Name,Ward Name,Length of Roads (in km),Length of Tar Roads (in km),Length of Concrete Roads (in km),Length of Roads with footpaths on both sides (in km),Length of Roads with footpaths on one side (in km),Population
Jalandhar,NA,NA,2360,1017,714,NA,NA,8.62
